horse_id,horse_name,source_url,qc_status,ped_S,ped_SS,ped_SSS,ped_SSSS,ped_SSSSS,ped_SSSSD,ped_SSSD,ped_SSSDS,ped_SSSDD,ped_SSD,ped_SSDS,ped_SSDSS,ped_SSDSD,ped_SSDD,ped_SSDDS,ped_SSDDD,ped_SD,ped_SDS,ped_SDSS,ped_SDSSS,ped_SDSSD,ped_SDSD,ped_SDSDS,ped_SDSDD,ped_SDD,ped_SDDS,ped_SDDSS,ped_SDDSD,ped_SDDD,ped_SDDDS,ped_SDDDD,ped_D,ped_DS,ped_DSS,ped_DSSS,ped_DSSSS,ped_DSSSD,ped_DSSD,ped_DSSDS,ped_DSSDD,ped_DSD,ped_DSDS,ped_DSDSS,ped_DSDSD,ped_DSDD,ped_DSDDS,ped_DSDDD,ped_DD,ped_DDS,ped_DDSS,ped_DDSSS,ped_DDSSD,ped_DDSD,ped_DDSDS,ped_DDSDD,ped_DDD,ped_DDDS,ped_DDDSS,ped_DDDSD,ped_DDDD,ped_DDDDS,ped_DDDDD
2014104102,スマートエレメンツ,https://db.netkeiba.com/horse/ped/2014104102/,PASS,シンボリクリスエス,Kris S.,Roberto,Hail to Reason,Turn-to,Nothirdchance,Bramalea,Nashua,Rarelea,Sharp Queen,Princequillo,Prince Rose,Cosquilla,Bridgework,Occupy,Feale Bridge,Tee Kay,Gold Meridian,Seattle Slew,Bold Reasoning,My Charmer,Queen Louie,Crimson Satan,Reagent,Tri Argo,Tri Jet,Jester,Haze,Hail Proudly,Francis S.,Spanglet,ルビーレジェンド,アグネスタキオン,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Cosmah,Wishing Well,Understanding,Mountain Flower,アグネスフローラ,ロイヤルスキー,Raja Baba,Coz o'Nijinsky,アグネスレディー,リマンド,イコマエイカン,ルビア Rubia,Rubiano,Fappiano,Mr. Prospector,Killaloe,Ruby Slippers,Nijinsky,Moon Glitter,Dazzling Dixie,Dixieland Band,Northern Dancer,Mississippi Mud,Solid Copper,In Reality,Luck Penny
2014105589,ダイワキャグニー,https://db.netkeiba.com/horse/ped/2014105589/,PASS,キングカメハメハ,Kingmambo,Mr. Prospector,Raise a Native,Native Dancer,Raise You,Gold Digger,Nashua,Sequence,Miesque,Nureyev,Northern Dancer,Special,Pasadoble,Prove Out,Santa Quilla,マンファス Manfath,ラストタイクーン Last Tycoon,トライマイベスト,Northern Dancer,Sex Appeal,Mill Princess,Mill Reef,Irish Lass,Pilot Bird,Blakeney,Hethersett,Windmill Girl,The Dancer,Green Dancer,Khazaeen,トリプレックス,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Turn-to,Nothirdchance,Cosmah,Cosmic Bomb,Almahmoud,Wishing Well,Understanding,Promised Land,Pretty Ways,Mountain Flower,Montparnasse,Edelweiss,トリプルワウ Triple Wow,Coastal,Majestic Prince,Raise a Native,Gay Hostess,Alluvial,Buckpasser,Bayou,Iva Reputation,Sir Ivor,Sir Gaylord,Attica,Reputation,Hillary,Venturanza
2014100971,マイスタイル,https://db.netkeiba.com/horse/ped/2014100971/,PASS,ハーツクライ,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Turn-to,Nothirdchance,Cosmah,Cosmic Bomb,Almahmoud,Wishing Well,Understanding,Promised Land,Pretty Ways,Mountain Flower,Montparnasse,Edelweiss,アイリッシュダンス,トニービン Tony Bin,カンパラ,Kalamoun,State Pension,Severn Bridge,Hornbeam,Priddy Fair,ビューパーダンス Buper Dance,Lyphard,Northern Dancer,Goofed,My Bupers,Bupers,Princess Revoked,ファーストナイナー,フォーティナイナー Forty Niner,Mr. Prospector,Raise a Native,Native Dancer,Raise You,Gold Digger,Nashua,Sequence,File,Tom Rolfe,Ribot,Pocahontas,Continue,Double Jay,Courtesy,レディダンジグ Lady Danzig,Danzig,Northern Dancer,Nearctic,Natalma,Pas de Nom,Admiral's Voyage,Petitioner,Lady's Secret,Secretariat,Bold Ruler,Somethingroyal,Great Lady M.,Icecapade,Sovereign Lady
2012101173,ウインスペクトル,https://db.netkeiba.com/horse/ped/2012101173/,PASS,チーフベアハート Chief Bearhart,Chief's Crown,Danzig,Northern Dancer,Nearctic,Natalma,Pas de Nom,Admiral's Voyage,Petitioner,Six Crowns,Secretariat,Bold Ruler,Somethingroyal,Chris Evert,Swoon's Son,Miss Carmie,Amelia Bearhart,Bold Hour,Bold Ruler,Nasrullah,Miss Disco,Seven Thirty,Mr. Music,Time to Dine,Myrtlewood Lass,Ribot,Tenerani,Romanella,Gold Digger,Nashua,Sequence,レインボーロマンス,エアジハード,サクラユタカオー,テスコボーイ,Princely Gift,Suncourt,アンジェリカ,ネヴァービート,スターハイネス,アイシーゴーグル,ロイヤルスキー,Raja Baba,Coz o'Nijinsky,シャダイアイバー,ノーザンテースト,サワーオレンジ,クローズイン Close In,Fappiano,Mr. Prospector,Raise a Native,Gold Digger,Killaloe,Dr. Fager,Grand Splendor,Remote Ruler,King Emperor,Bold Ruler,Irish Jay,Secret Verdict,Clandestine,Scotch Verdict
2011103613,フェルメッツァ,https://db.netkeiba.com/horse/ped/2011103613/,PASS,ディープインパクト,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Turn-to,Nothirdchance,Cosmah,Cosmic Bomb,Almahmoud,Wishing Well,Understanding,Promised Land,Pretty Ways,Mountain Flower,Montparnasse,Edelweiss,ウインドインハーヘア Wind in Her Hair,Alzao,Lyphard,Northern Dancer,Goofed,Lady Rebecca,Sir Ivor,Pocahontas,Burghclere,Busted,Crepello,Sans le Sou,Highclere,Queen's Hussar,Highlight,スキッフル,トニービン Tony Bin,カンパラ Kampala,Kalamoun,ゼダーン,Khairunissa,State Pension,オンリーフォアライフ,Lorelei,Severn Bridge,Hornbeam,Hyperion,Thicket,Priddy Fair,Preciptic,Campanette,ザスキート The Skeat,Nureyev,Northern Dancer,Nearctic,Natalma,Special,Forli,Thong,Shoot a Line,High Line,ハイハット,Time Call,Death Ray,Tamerlane,Luminant
2012103930,マイネルサージュ,https://db.netkeiba.com/horse/ped/2012103930/,PASS,ハービンジャー Harbinger,Dansili,デインヒル Danehill,Danzig,Northern Dancer,Pas de Nom,Razyana,His Majesty,Spring Adieu,Hasili,Kahyasi,イルドブルボン,Kadissya,Kerali,High Line,Sookera,Penang Pearl,Bering,Arctic Tern,Sea-Bird,Bubbling Beauty,Beaune,Lyphard,Barbra,Guapa,Shareef Dancer,Northern Dancer,Sweet Alliance,Sauceboat,Connaught,Cranberry Sauce,サオヒメ,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Turn-to,Nothirdchance,Cosmah,Cosmic Bomb,Almahmoud,Wishing Well,Understanding,Promised Land,Pretty Ways,Mountain Flower,Montparnasse,Edelweiss,ハルカゼ,Alydar,Raise a Native,Native Dancer,Raise You,Sweet Tooth,On-And-On,Plum Cake,Euphrosyne,ジャッジャー,Damascus,Face the Facts,Sys Superstar,Sea-Bird,Feria
2011102151,サクラアンプルール,https://db.netkeiba.com/horse/ped/2011102151/,PASS,キングカメハメハ,Kingmambo,Mr. Prospector,Raise a Native,Native Dancer,Raise You,Gold Digger,Nashua,Sequence,Miesque,Nureyev,Northern Dancer,Special,Pasadoble,Prove Out,Santa Quilla,マンファス Manfath,ラストタイクーン Last Tycoon,トライマイベスト,Northern Dancer,Sex Appeal,Mill Princess,Mill Reef,Irish Lass,Pilot Bird,Blakeney,Hethersett,Windmill Girl,The Dancer,Green Dancer,Khazaeen,サクラメガ,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Turn-to,Nothirdchance,Cosmah,Cosmic Bomb,Almahmoud,Wishing Well,Understanding,Promised Land,Pretty Ways,Mountain Flower,Montparnasse,Edelweiss,サクラクレアー,ノーザンテースト Northern Taste,Northern Dancer,Nearctic,Natalma,Lady Victoria,Victoria Park,Lady Angela,クレアーブリッジ Clare Bridge,Quadrangle,Cohoes,Tap Day,Abeyance Lass,Ambiorix,Vulcania
2014106083,スワーヴリチャード,https://db.netkeiba.com/horse/ped/2014106083/,PASS,ハーツクライ,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Turn-to,Nothirdchance,Cosmah,Cosmic Bomb,Almahmoud,Wishing Well,Understanding,Promised Land,Pretty Ways,Mountain Flower,Montparnasse,Edelweiss,アイリッシュダンス,トニービン Tony Bin,カンパラ,Kalamoun,State Pension,Severn Bridge,Hornbeam,Priddy Fair,ビューパーダンス Buper Dance,Lyphard,Northern Dancer,Goofed,My Bupers,Bupers,Princess Revoked,ピラミマ,Unbridled's Song,Unbridled,Fappiano,Mr. Prospector,Killaloe,Gana Facil,Le Fabuleux,Charedi,Trolley Song,Caro,フォルティノ,Chambord,Lucky Spell,Lucky Mel,Incantation,キャリアコレクション,General Meeting,Seattle Slew,Bold Reasoning,My Charmer,Alydar's Promise,Alydar,Summertime Promise,River of Stars,Riverman,Never Bend,River Lady,Star Fortune,Pia Star,Flitter Flutter
2014105825,アウトライアーズ,https://db.netkeiba.com/horse/ped/2014105825/,PASS,ヴィクトワールピサ,ネオユニヴァース,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Cosmah,Wishing Well,Understanding,Mountain Flower,ポインテッドパス Pointed Path,Kris,Sharpen Up,Doubly Sure,Silken Way,Shantung,Boulevard,ホワイトウォーターアフェア Whitewater Affair,Machiavellian,Mr. Prospector,Raise a Native,Gold Digger,Coup de Folie,Halo,Raise the Standard,Much Too Risky,Bustino,Busted,Ship Yard,Short Rations,Lorenzaccio,Short Commons,ウィストラム,フレンチデピュティ French Deputy,Deputy Minister,Vice Regent,Northern Dancer,Victoria Regina,Mint Copy,Bunty's Flight,Shakney,Mitterand,Hold Your Peace,Speak John,Blue Moon,Laredo Lass,Bold Ruler,Fortunate Isle,リュドゥパーム Rue de Palm,Icecapade,Nearctic,Nearco,Lady Angela,Shenanigans,Native Dancer,Bold Irish,Am Reasonable,Turn to Reason,Hail to Reason,Insolence,Ampart,Uncle Miltie,Rampart
2014105258,ペルシアンナイト,https://db.netkeiba.com/horse/ped/2014105258/,PASS,ハービンジャー Harbinger,Dansili,デインヒル Danehill,Danzig,Northern Dancer,Pas de Nom,Razyana,His Majesty,Spring Adieu,Hasili,Kahyasi,イルドブルボン,Kadissya,Kerali,High Line,Sookera,Penang Pearl,Bering,Arctic Tern,Sea-Bird,Bubbling Beauty,Beaune,Lyphard,Barbra,Guapa,Shareef Dancer,Northern Dancer,Sweet Alliance,Sauceboat,Connaught,Cranberry Sauce,オリエントチャーム,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Turn-to,Nothirdchance,Cosmah,Cosmic Bomb,Almahmoud,Wishing Well,Understanding,Promised Land,Pretty Ways,Mountain Flower,Montparnasse,Edelweiss,ニキーヤ Nikiya,Nureyev,Northern Dancer,Nearctic,Natalma,Special,Forli,Thong,Reluctant Guest,Hostage,Nijinsky,Entente,Vaguely Royal,Vaguely Noble,Shoshanna
2014103309,ファンディーナ,https://db.netkeiba.com/horse/ped/2014103309/,PASS,ディープインパクト,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Turn-to,Nothirdchance,Cosmah,Cosmic Bomb,Almahmoud,Wishing Well,Understanding,Promised Land,Pretty Ways,Mountain Flower,Montparnasse,Edelweiss,ウインドインハーヘア Wind in Her Hair,Alzao,Lyphard,Northern Dancer,Goofed,Lady Rebecca,Sir Ivor,Pocahontas,Burghclere,Busted,Crepello,Sans le Sou,Highclere,Queen's Hussar,Highlight,ドリームオブジェニー Dream of Genie,Pivotal,Polar Falcon,Nureyev,Northern Dancer,Special,Marie d'Argonne,Jefferson,Mohair,Fearless Revival,Cozzene,Caro,Ride the Trails,Stufida,Bustino,Zerbinetta,Glia,A.P. Indy,Seattle Slew,Bold Reasoning,My Charmer,Weekend Surprise,Secretariat,Lassie Dear,Coup de Genie,Mr. Prospector,Raise a Native,Gold Digger,Coup de Folie,Halo,Raise the Standard
2014106046,アルアイン,https://db.netkeiba.com/horse/ped/2014106046/,PASS,ディープインパクト,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Turn-to,Nothirdchance,Cosmah,Cosmic Bomb,Almahmoud,Wishing Well,Understanding,Promised Land,Pretty Ways,Mountain Flower,Montparnasse,Edelweiss,ウインドインハーヘア Wind in Her Hair,Alzao,Lyphard,Northern Dancer,Goofed,Lady Rebecca,Sir Ivor,Pocahontas,Burghclere,Busted,Crepello,Sans le Sou,Highclere,Queen's Hussar,Highlight,ドバイマジェスティ Dubai Majesty,Essence of Dubai,Pulpit,A.P. Indy,Seattle Slew,Weekend Surprise,Preach,Mr. Prospector,Narrate,Epitome,Summing,Verbatim,Sumatra,Honest and True,Mr. Leader,Tell Meno Lies,Great Majesty,Great Above,Minnesota Mac,Rough'n Tumble,Cow Girl,Ta Wee,Intentionally,Aspidistra,Mistic Majesty,His Majesty,Ribot,Flower Bowl,Necaras Miss,Ambernash,Saracen Miss
2014105681,アメリカズカップ,https://db.netkeiba.com/horse/ped/2014105681/,PASS,マンハッタンカフェ,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Turn-to,Nothirdchance,Cosmah,Cosmic Bomb,Almahmoud,Wishing Well,Understanding,Promised Land,Pretty Ways,Mountain Flower,Montparnasse,Edelweiss,サトルチェンジ Subtle Change,Law Society,Alleged,Hoist the Flag,Princess Pout,Bold Bikini,Boldnesian,Ran-Tan,Santa Luciana,Luciano,Henry the Seventh,Light Arctic,Suleika,Ticino,Schwarzblaurot,ベガスナイト,コロナドズクエスト Coronado's Quest,フォーティナイナー Forty Niner,Mr. Prospector,Raise a Native,Gold Digger,File,Tom Rolfe,Continue,Laughing Look,Damascus,Sword Dancer,Kerala,Laughter,Bold Ruler,Shenanigans,Words of War,Lord at War,General,Brigadier Gerard,Mercuriale,Luna de Miel,Con Brio,Good Will,Right Word,Verbatim,Speak John,Well Kept,Oratorio,Fleet Nasrullah,Classicist
2014105493,サトノアレス,https://db.netkeiba.com/horse/ped/2014105493/,PASS,ディープインパクト,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Turn-to,Nothirdchance,Cosmah,Cosmic Bomb,Almahmoud,Wishing Well,Understanding,Promised Land,Pretty Ways,Mountain Flower,Montparnasse,Edelweiss,ウインドインハーヘア Wind in Her Hair,Alzao,Lyphard,Northern Dancer,Goofed,Lady Rebecca,Sir Ivor,Pocahontas,Burghclere,Busted,Crepello,Sans le Sou,Highclere,Queen's Hussar,Highlight,サトノアマゾネス,デインヒル Danehill,Danzig,Northern Dancer,Nearctic,Natalma,Pas de Nom,Admiral's Voyage,Petitioner,Razyana,His Majesty,Ribot,Flower Bowl,Spring Adieu,Buckpasser,Natalma,Prawn Cocktail,Artichoke,Jacinto,Bold Ruler,Cascade,Ivory Tower,Hill Prince,Rosy Prospect,Crimson Saint,Crimson Satan,Spy Song,Papila,Bolero Rose,Bolero,First Rose
2014106211,キングズラッシュ,https://db.netkeiba.com/horse/ped/2014106211/,PASS,ルーラーシップ,キングカメハメハ,Kingmambo,Mr. Prospector,Raise a Native,Gold Digger,Miesque,Nureyev,Pasadoble,マンファス Manfath,ラストタイクーン,トライマイベスト,Mill Princess,Pilot Bird,Blakeney,The Dancer,エアグルーヴ,トニービン Tony Bin,カンパラ,Kalamoun,State Pension,Severn Bridge,Hornbeam,Priddy Fair,ダイナカール,ノーザンテースト,Northern Dancer,Lady Victoria,シャダイフェザー,ガーサント,パロクサイド,リコリス,シンボリクリスエス,Kris S.,Roberto,Hail to Reason,Bramalea,Sharp Queen,Princequillo,Bridgework,Tee Kay,Gold Meridian,Seattle Slew,Queen Louie,Tri Argo,Tri Jet,Hail Proudly,ジューンアナガリス,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Cosmah,Wishing Well,Understanding,Mountain Flower,カフェロワイヤル,Ack Ack,Battle Joined,Fast Turn,ロイヤルオーベルジーン,Riverman,Turn to Talent
2014100656,クリンチャー,https://db.netkeiba.com/horse/ped/2014100656/,PASS,ディープスカイ,アグネスタキオン,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Cosmah,Wishing Well,Understanding,Mountain Flower,アグネスフローラ,ロイヤルスキー,Raja Baba,Coz o'Nijinsky,アグネスレディー,リマンド,イコマエイカン,アビ Abi,Chief's Crown,Danzig,Northern Dancer,Pas de Nom,Six Crowns,Secretariat,Chris Evert,Carmelized,Key to the Mint,Graustark,Key Bridge,Carmelize,Cornish Prince,Miss Carmie,ザフェイツ,ブライアンズタイム Brian's Time,Roberto,Hail to Reason,Turn-to,Nothirdchance,Bramalea,Nashua,Rarelea,Kelley's Day,Graustark,Ribot,Flower Bowl,Golden Trail,Hasty Road,Sunny Vale,ミスシャグラ Miss Shagra,Danzig,Northern Dancer,Nearctic,Natalma,Pas de Nom,Admiral's Voyage,Petitioner,Dusty Dollar,Kris,Sharpen Up,Doubly Sure,Sauceboat,Connaught,Cranberry Sauce
2014100222,ウインブライト,https://db.netkeiba.com/horse/ped/2014100222/,PASS,ステイゴールド,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Turn-to,Nothirdchance,Cosmah,Cosmic Bomb,Almahmoud,Wishing Well,Understanding,Promised Land,Pretty Ways,Mountain Flower,Montparnasse,Edelweiss,ゴールデンサッシュ,ディクタス Dictus,Sanctus,Fine Top,Sanelta,Doronic,Worden,Dulzetta,ダイナサッシュ,ノーザンテースト,Northern Dancer,Lady Victoria,ロイヤルサッシュ,Princely Gift,Sash of Honour,サマーエタニティ,アドマイヤコジーン,Cozzene,Caro,フォルティノ,Chambord,Ride the Trails,Prince John,Wildwook,アドマイヤマカディ,ノーザンテースト,Northern Dancer,Lady Victoria,ミセスマカディー,トライバルチーフ,Hanina,オールフォーゲラン,ジェイドロバリー Jade Robbery,Mr. Prospector,Raise a Native,Gold Digger,Number,Nijinsky,Special,ミスゲラン,マルゼンスキー,Nijinsky,シル,ゲラン,ソロナウェー,ミスブゼン
2014100465,トラスト,https://db.netkeiba.com/horse/ped/2014100465/,PASS,スクリーンヒーロー,グラスワンダー,Silver Hawk,Roberto,Hail to Reason,Bramalea,Gris Vitesse,Amerigo,Matchiche,Ameriflora,Danzig,Northern Dancer,Pas de Nom,Graceful Touch,His Majesty,Pi Phi Gal,ランニングヒロイン,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Cosmah,Wishing Well,Understanding,Mountain Flower,ダイナアクトレス,ノーザンテースト,Northern Dancer,Lady Victoria,モデルスポート,モデルフール,マジックゴデイス,グローリサンディ,エイシンサンディ,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Cosmah,Wishing Well,Understanding,Mountain Flower,エイシンウイザード,ノーザリー,Northern Dancer,Politely,シルバーナイキ,ドン,ケープルビー,ダイヤターン,メジロティターン,メジロアサマ,パーソロン,スヰート,シエリル,スノッブ,Chanel,キヨウシンタマヨリ,ハギノカムイオー,テスコボーイ,イツトー,ハグロタマヨリ,マニックス,ソロナコメット
2014102565,モズカッチャン,https://db.netkeiba.com/horse/ped/2014102565/,PASS,ハービンジャー Harbinger,Dansili,デインヒル Danehill,Danzig,Northern Dancer,Pas de Nom,Razyana,His Majesty,Spring Adieu,Hasili,Kahyasi,イルドブルボン,Kadissya,Kerali,High Line,Sookera,Penang Pearl,Bering,Arctic Tern,Sea-Bird,Bubbling Beauty,Beaune,Lyphard,Barbra,Guapa,Shareef Dancer,Northern Dancer,Sweet Alliance,Sauceboat,Connaught,Cranberry Sauce,サイトディーラー,キングカメハメハ,Kingmambo,Mr. Prospector,Raise a Native,Gold Digger,Miesque,Nureyev,Pasadoble,マンファス Manfath,ラストタイクーン,トライマイベスト,Mill Princess,Pilot Bird,Blakeney,The Dancer,ベストブート Best Boot,Storm Boot,Storm Cat,Storm Bird,Terlingua,Aliata,Mr. Prospector,Drumtop,Bright Tiara,Chief's Crown,Danzig,Six Crowns,Expressive Dance,Riva Ridge,Exclusive Dancer
2014105925,ザクイーン,https://db.netkeiba.com/horse/ped/2014105925/,PASS,ヴィクトワールピサ,ネオユニヴァース,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Cosmah,Wishing Well,Understanding,Mountain Flower,ポインテッドパス Pointed Path,Kris,Sharpen Up,Doubly Sure,Silken Way,Shantung,Boulevard,ホワイトウォーターアフェア Whitewater Affair,Machiavellian,Mr. Prospector,Raise a Native,Gold Digger,Coup de Folie,Halo,Raise the Standard,Much Too Risky,Bustino,Busted,Ship Yard,Short Rations,Lorenzaccio,Short Commons,サマーハ Samaaha,Singspiel,In the Wings In The Wings,Sadler's Wells,Northern Dancer,Fairy Bridge,High Hawk,Shirley Heights,Sunbittern,Glorious Song,Halo,Hail to Reason,Cosmah,Ballade,Herbager,Miss Swapsco,Genovefa,Woodman,Mr. Prospector,Raise a Native,Gold Digger,プレイメイト,Buckpasser,Intriguing,Reigning Countess,Far North,Northern Dancer,Fleur,Countess Fager,Dr. Fager,Compassionately
2014101974,キャナルストリート,https://db.netkeiba.com/horse/ped/2014101974/,PASS,マンハッタンカフェ,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Turn-to,Nothirdchance,Cosmah,Cosmic Bomb,Almahmoud,Wishing Well,Understanding,Promised Land,Pretty Ways,Mountain Flower,Montparnasse,Edelweiss,サトルチェンジ Subtle Change,Law Society,Alleged,Hoist the Flag,Princess Pout,Bold Bikini,Boldnesian,Ran-Tan,Santa Luciana,Luciano,Henry the Seventh,Light Arctic,Suleika,Ticino,Schwarzblaurot,フィラストリート Phila Street,Cozzene,Caro,フォルティノ,Grey Sovereign,Ranavalo,Chambord,Chamossaire,Life Hill,Ride the Trails,Prince John,Princequillo,Not Afraid,Wildwook,Sir Gaylord,Blue Canoe,Phydilla,Lyphard,Northern Dancer,Nearctic,Natalma,Goofed,Court Martial,Barra,Godzilla,Gyr,Sea-Bird,Feria,Gently,Grey Sovereign,Be Careful
2014105575,レッドミラベル,https://db.netkeiba.com/horse/ped/2014105575/,PASS,ステイゴールド,サンデーサイレンス Sunday Silence,Halo,Hail to Reason,Turn-to,Nothirdchance,Cosmah,Cosmic Bomb,Almahmoud,Wishing Well,Understanding,Promised Land,Pretty Ways,Mountain Flower,Montparnasse,Edelweiss,ゴールデンサッシュ,ディクタス Dictus,Sanctus,Fine Top,Sanelta,Doronic,Worden,Dulzetta,ダイナサッシュ,ノーザンテースト,Northern Dancer,Lady Victoria,ロイヤルサッシュ,Princely Gift,Sash of Honour,ダンスーズデトワール Danseuse d'Etoile,Highest Honor,Kenmare,Kalamoun,ゼダーン,Khairunissa,Belle of Ireland,Milesian,Belle of the Ball,High River,Riverman,Never Bend,River Lady,Hairbrush,Sir Gaylord,Bug Brush,Latifolia,ダンシングブレーヴ Dancing Brave,Lyphard,Northern Dancer,Goofed,Navajo Princess,Drone,Olmec,ラストカマー Lastcomer,Kris,Sharpen Up,Doubly Sure,Hatter's Dream,Buckpasser,Glad Rags
